num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward,iter
10,3000,0.0033333333333333335,8219,7575,100.0,7
50,3000,0.016666666666666666,26375,7515,100.0,7
100,3000,0.03333333333333333,46794,7538,100.0,7
200,3000,0.06666666666666667,87606,7515,100.0,7
300,3000,0.1,134085,7538,100.0,7
400,3000,0.13333333333333333,176172,7538,100.0,7
500,3000,0.16666666666666666,216699,7509,100.0,7
750,3000,0.25,322924,7581,100.0,7
10,400,0.025,4658,1009,100.0,8
50,400,0.125,19593,1016,100.0,8
100,400,0.25,44722,1027,100.0,8
200,400,0.5,85802,1000,100.0,8
300,400,0.75,125995,987,100.0,8
400,400,1.0,169905,982,100.0,8
500,400,1.25,215403,966,100.0,8
750,400,1.875,320324,992,100.0,8
10,500,0.02,5025,1240,99.67845659163987,8
50,500,0.1,24460,1244,100.0,8
100,500,0.2,39862,1254,100.0,8
200,500,0.4,84376,1232,100.0,8
300,500,0.6,134760,1222,100.0,8
400,500,0.8,167182,1250,100.0,8
500,500,1.0,213214,1261,100.0,8
750,500,1.5,320424,1245,100.0,8
10,750,0.013333333333333334,5671,1827,100.0,8
50,750,0.06666666666666667,22594,1969,100.0,8
100,750,0.13333333333333333,45026,1918,100.0,8
200,750,0.26666666666666666,84979,1880,100.0,8
300,750,0.4,134266,1885,100.0,8
400,750,0.5333333333333333,171604,1843,100.0,8
500,750,0.6666666666666666,217582,1914,100.0,8
750,750,1.0,320674,1852,100.0,8
10,1500,0.006666666666666667,6179,3759,100.0,8
50,1500,0.03333333333333333,23878,3781,100.0,8
100,1500,0.06666666666666667,44684,3747,100.0,8
200,1500,0.13333333333333333,85779,3742,100.0,8
300,1500,0.2,125446,3791,100.0,8
400,1500,0.26666666666666666,172788,3728,100.0,8
500,1500,0.3333333333333333,215072,3757,100.0,8
750,1500,0.5,321424,3789,100.0,8
10,2250,0.0044444444444444444,7528,5635,100.0,8
50,2250,0.022222222222222223,26043,5621,100.0,8
100,2250,0.044444444444444446,43114,5721,100.0,8
200,2250,0.08888888888888889,86644,5675,100.0,8
300,2250,0.13333333333333333,125405,5659,100.0,8
400,2250,0.17777777777777778,173630,5629,100.0,8
500,2250,0.2222222222222222,213978,5664,100.0,8
750,2250,0.3333333333333333,322174,5615,100.0,8
10,3000,0.0033333333333333335,8442,7510,100.0,8
50,3000,0.016666666666666666,23532,7550,100.0,8
100,3000,0.03333333333333333,43287,7528,100.0,8
200,3000,0.06666666666666667,89109,7530,100.0,8
300,3000,0.1,133722,7525,100.0,8
400,3000,0.13333333333333333,170690,7491,100.0,8
500,3000,0.16666666666666666,213181,7530,100.0,8
750,3000,0.25,322924,7556,100.0,8
10,400,0.025,5387,1025,100.0,9
50,400,0.125,22444,1013,100.0,9
100,400,0.25,45598,996,100.0,9
200,400,0.5,84604,1004,100.0,9
300,400,0.75,129552,1001,100.0,9
400,400,1.0,172263,981,100.0,9
500,400,1.25,213383,1032,100.0,9
750,400,1.875,320324,979,100.0,9
10,500,0.02,4682,1277,99.5323460639127,9
50,500,0.1,19308,1256,100.0,9
100,500,0.2,44900,1254,100.0,9
200,500,0.4,84930,1203,100.0,9
300,500,0.6,129382,1278,100.0,9
400,500,0.8,172320,1254,100.0,9
500,500,1.0,214622,1251,100.0,9
750,500,1.5,320424,1267,100.0,9
10,750,0.013333333333333334,5319,1906,100.0,9
50,750,0.06666666666666667,23719,1858,100.0,9
100,750,0.13333333333333333,42239,1871,100.0,9
200,750,0.26666666666666666,87831,1863,100.0,9
300,750,0.4,129572,1859,100.0,9
400,750,0.5333333333333333,168820,1858,100.0,9
500,750,0.6666666666666666,216083,1889,100.0,9
750,750,1.0,320674,1910,100.0,9
10,1500,0.006666666666666667,6612,3768,100.0,9
50,1500,0.03333333333333333,25286,3812,100.0,9
100,1500,0.06666666666666667,43603,3785,100.0,9
200,1500,0.13333333333333333,89922,3782,100.0,9
300,1500,0.2,123879,3768,100.0,9
400,1500,0.26666666666666666,176142,3819,100.0,9
500,1500,0.3333333333333333,219940,3810,100.0,9
750,1500,0.5,321424,3806,100.0,9
10,2250,0.0044444444444444444,7331,5651,100.0,9
50,2250,0.022222222222222223,23545,5645,100.0,9
100,2250,0.044444444444444446,43766,5674,100.0,9
200,2250,0.08888888888888889,88509,5645,100.0,9
300,2250,0.13333333333333333,132277,5626,100.0,9
400,2250,0.17777777777777778,175549,5599,100.0,9
500,2250,0.2222222222222222,211947,5652,100.0,9
750,2250,0.3333333333333333,322174,5639,100.0,9
10,3000,0.0033333333333333335,7733,7481,99.53432676955828,9
50,3000,0.016666666666666666,27210,7513,100.0,9
100,3000,0.03333333333333333,44479,7537,100.0,9
200,3000,0.06666666666666667,90406,7504,100.0,9
300,3000,0.1,132720,7599,100.0,9
400,3000,0.13333333333333333,174897,7489,100.0,9
500,3000,0.16666666666666666,216472,7528,100.0,9
750,3000,0.25,322924,7563,100.0,9
