num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward, iter
50,500,0.1,23041,1253,100.0,8
100,500,0.2,46184,1290,100.0,8
200,500,0.4,84761,1305,100.0,8
300,500,0.6,128428,1232,100.0,8
400,500,0.8,175529,1248,100.0,8
500,500,1.0,209862,1243,100.0,8
750,500,1.5,320424,1252,100.0,8
10,750,0.013333333333333334,5335,1862,100.0,8
50,750,0.06666666666666667,23265,1893,100.0,8
100,750,0.13333333333333333,45517,1889,100.0,8
200,750,0.26666666666666666,88357,1890,100.0,8
300,750,0.4,135917,1834,100.0,8
400,750,0.5333333333333333,174726,1864,100.0,8
500,750,0.6666666666666666,215021,1845,100.0,8
750,750,1.0,320674,1876,100.0,8
10,1500,0.006666666666666667,7977,3732,100.0,8
50,1500,0.03333333333333333,24806,3732,100.0,8
100,1500,0.06666666666666667,46302,3759,100.0,8
200,1500,0.13333333333333333,86298,3778,100.0,8
300,1500,0.2,134832,3740,100.0,8
400,1500,0.26666666666666666,171981,3772,100.0,8
500,1500,0.3333333333333333,216234,3674,100.0,8
750,1500,0.5,321424,3761,100.0,8
10,2250,0.0044444444444444444,9433,5548,100.0,8
50,2250,0.022222222222222223,25818,5605,100.0,8
100,2250,0.044444444444444446,42869,5580,100.0,8
200,2250,0.08888888888888889,90220,5618,100.0,8
300,2250,0.13333333333333333,131989,5612,100.0,8
400,2250,0.17777777777777778,172141,5641,100.0,8
500,2250,0.2222222222222222,212722,5587,100.0,8
750,2250,0.3333333333333333,322174,5614,100.0,8
10,3000,0.0033333333333333335,8306,7480,100.0,8
50,3000,0.016666666666666666,23735,7514,100.0,8
100,3000,0.03333333333333333,45624,7521,100.0,8
200,3000,0.06666666666666667,88459,7532,100.0,8
300,3000,0.1,133130,7473,100.0,8
400,3000,0.13333333333333333,177229,7525,100.0,8
500,3000,0.16666666666666666,217593,7461,100.0,8
750,3000,0.25,322924,7490,100.0,8
10,400,0.025,5066,1028,99.51597289448209,9
50,400,0.125,22475,948,100.0,9
100,400,0.25,41781,975,100.0,9
200,400,0.5,87640,1007,100.0,9
300,400,0.75,129285,1002,100.0,9
400,400,1.0,171368,1006,100.0,9
500,400,1.25,215438,1000,100.0,9
750,400,1.875,320324,1004,100.0,9
10,500,0.02,5759,1234,100.0,9
50,500,0.1,20475,1225,100.0,9
100,500,0.2,43374,1260,100.0,9
200,500,0.4,86246,1243,100.0,9
300,500,0.6,128951,1239,100.0,9
400,500,0.8,175209,1257,100.0,9
500,500,1.0,216591,1239,100.0,9
750,500,1.5,320424,1239,100.0,9
10,750,0.013333333333333334,6252,1876,99.89350372736953,9
50,750,0.06666666666666667,21383,1895,100.0,9
100,750,0.13333333333333333,40660,1876,100.0,9
200,750,0.26666666666666666,88167,1861,100.0,9
300,750,0.4,128170,1851,100.0,9
400,750,0.5333333333333333,172275,1865,100.0,9
500,750,0.6666666666666666,214396,1898,100.0,9
750,750,1.0,320674,1859,100.0,9
10,1500,0.006666666666666667,7506,3742,99.94658119658119,9
50,1500,0.03333333333333333,23319,3686,100.0,9
100,1500,0.06666666666666667,41153,3818,100.0,9
200,1500,0.13333333333333333,84052,3682,100.0,9
300,1500,0.2,126002,3718,100.0,9
400,1500,0.26666666666666666,170675,3687,100.0,9
500,1500,0.3333333333333333,218342,3743,100.0,9
750,1500,0.5,321424,3740,100.0,9
10,2250,0.0044444444444444444,8076,5595,100.0,9
50,2250,0.022222222222222223,23034,5632,100.0,9
100,2250,0.044444444444444446,46485,5593,100.0,9
200,2250,0.08888888888888889,88115,5663,100.0,9
